***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  117 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  118 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33179.02 ;    33.60 ;     0.00 ;     0.00 ;    7958.08 ;  1900.00 ;  5790.81 ;     0.00 ;  45741.4 ;     101056.01 ;    49.46 ;     115830.94 ;    56.69 ;  119.41 ;
   6 ;  118 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30872.15 ;   115.60 ;     0.00 ;     0.00 ;    7091.15 ;  1900.00 ;  5845.81 ;     0.00 ;  45741.4 ;     101056.01 ;    49.46 ;     115830.94 ;    56.69 ;  118.47 ;
   6 ;  118 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24161.54 ;   115.60 ;     0.00 ;     0.00 ;    4676.66 ;  1900.00 ;  4081.22 ;     0.00 ;  45741.4 ;     101056.01 ;    49.46 ;     115830.94 ;    56.69 ;  115.64 ;
   6 ;  118 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27997.77 ;    94.09 ;     0.00 ;     0.00 ;    6066.63 ;  1900.00 ;  4916.41 ;     0.00 ;  45741.4 ;     101056.01 ;    49.46 ;     115830.94 ;    56.69 ;  116.38 ;
   6 ;  118 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2913.96 ;     0.00 ;     0.00 ;     0.00 ;    8623.84 ;    -     ;    -     ;     0.00 ;   2142.7 ;       5339.70 ;    26.84 ;       6466.34 ;    32.50 ;  119.41 ;
   6 ;  118 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1755.43 ;     0.00 ;     0.00 ;     0.00 ;    8206.87 ;    -     ;    -     ;     0.00 ;   2142.7 ;       5339.70 ;    26.84 ;       6466.34 ;    32.50 ;  118.47 ;
   6 ;  118 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   679.71 ;     0.00 ;     0.00 ;     0.00 ;    6319.49 ;    -     ;    -     ;     0.00 ;   2142.7 ;       5339.70 ;    26.84 ;       6466.34 ;    32.50 ;  115.64 ;
   6 ;  118 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1501.58 ;     0.00 ;     0.00 ;     0.00 ;    7337.62 ;    -     ;    -     ;     0.00 ;   2142.7 ;       5339.70 ;    26.84 ;       6466.34 ;    32.50 ;  116.38 ;
   6 ;  118 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5190.11 ;     0.00 ;     0.00 ;     0.00 ;    2208.89 ;    -     ;    -     ;     0.00 ;   7824.6 ;      34827.24 ;    67.49 ;      40257.22 ;    78.01 ;  119.40 ;
   6 ;  118 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4459.20 ;     0.00 ;     0.00 ;     0.00 ;    2553.20 ;    -     ;    -     ;     0.00 ;   7824.6 ;      34827.24 ;    67.49 ;      40257.22 ;    78.01 ;  118.47 ;
   6 ;  118 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1405.17 ;     0.00 ;     0.00 ;     0.00 ;    3833.83 ;    -     ;    -     ;     0.00 ;   7824.6 ;      34827.24 ;    67.49 ;      40257.22 ;    78.01 ;  115.64 ;
   6 ;  118 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3067.38 ;     0.00 ;     0.00 ;     0.00 ;    3126.90 ;    -     ;    -     ;     0.00 ;   7824.6 ;      34827.24 ;    67.49 ;      40257.22 ;    78.01 ;  116.38 ;
   6 ;  118 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14330.4 ;      11132.29 ;    78.39 ;      10712.70 ;    75.44 ;    0.00 ;
   6 ;  118 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14330.4 ;      11132.29 ;    78.39 ;      10712.70 ;    75.44 ;    0.00 ;
   6 ;  118 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14330.4 ;      11132.29 ;    78.39 ;      10712.70 ;    75.44 ;    0.00 ;
   6 ;  118 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14330.4 ;      11132.29 ;    78.39 ;      10712.70 ;    75.44 ;    0.00 ;
   6 ;  118 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  118 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  118 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  118 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  119 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32375.93 ;     1.73 ;     0.00 ;     0.00 ;    8729.29 ;  1900.00 ;  5790.81 ;     0.00 ;  43109.3 ;     101056.01 ;    49.46 ;     111791.39 ;    54.71 ;  118.91 ;
   6 ;  119 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30060.47 ;   105.78 ;     0.00 ;     0.00 ;    7893.02 ;  1900.00 ;  5845.81 ;     0.00 ;  43109.3 ;     101056.01 ;    49.46 ;     111791.39 ;    54.71 ;  118.19 ;
   6 ;  119 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24005.68 ;   115.60 ;     0.00 ;     0.00 ;    4832.52 ;  1900.00 ;  4081.22 ;     0.00 ;  43109.3 ;     101056.01 ;    49.46 ;     111791.39 ;    54.71 ;  114.93 ;
   6 ;  119 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27528.40 ;    83.57 ;     0.00 ;     0.00 ;    6525.49 ;  1900.00 ;  4916.41 ;     0.00 ;  43109.3 ;     101056.01 ;    49.46 ;     111791.39 ;    54.71 ;  116.38 ;
   6 ;  119 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3390.13 ;     0.00 ;     0.00 ;     0.00 ;    8147.67 ;    -     ;    -     ;     0.00 ;   3627.3 ;       5339.70 ;    26.84 ;       7865.61 ;    39.53 ;  118.91 ;
   6 ;  119 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1912.99 ;     0.00 ;     0.00 ;     0.00 ;    8049.31 ;    -     ;    -     ;     0.00 ;   3627.3 ;       5339.70 ;    26.84 ;       7865.61 ;    39.53 ;  118.19 ;
   6 ;  119 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   637.49 ;     0.00 ;     0.00 ;     0.00 ;    6361.71 ;    -     ;    -     ;     0.00 ;   3627.3 ;       5339.70 ;    26.84 ;       7865.61 ;    39.53 ;  114.93 ;
   6 ;  119 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1639.14 ;     0.00 ;     0.00 ;     0.00 ;    7200.06 ;    -     ;    -     ;     0.00 ;   3627.3 ;       5339.70 ;    26.84 ;       7865.61 ;    39.53 ;  116.38 ;
   6 ;  119 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5485.15 ;     0.00 ;     0.00 ;     0.00 ;    1913.85 ;    -     ;    -     ;     0.00 ;   6552.0 ;      34827.24 ;    67.49 ;      38697.37 ;    74.99 ;  118.91 ;
   6 ;  119 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4840.93 ;     0.00 ;     0.00 ;     0.00 ;    2171.47 ;    -     ;    -     ;     0.00 ;   6552.0 ;      34827.24 ;    67.49 ;      38697.37 ;    74.99 ;  118.19 ;
   6 ;  119 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1603.25 ;     0.00 ;     0.00 ;     0.00 ;    3635.75 ;    -     ;    -     ;     0.00 ;   6552.0 ;      34827.24 ;    67.49 ;      38697.37 ;    74.99 ;  114.93 ;
   6 ;  119 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3331.14 ;     0.00 ;     0.00 ;     0.00 ;    2863.14 ;    -     ;    -     ;     0.00 ;   6552.0 ;      34827.24 ;    67.49 ;      38697.37 ;    74.99 ;  116.38 ;
   6 ;  119 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15863.9 ;      11132.29 ;    78.39 ;      10939.48 ;    77.04 ;    0.00 ;
   6 ;  119 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15863.9 ;      11132.29 ;    78.39 ;      10939.48 ;    77.04 ;    0.00 ;
   6 ;  119 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15863.9 ;      11132.29 ;    78.39 ;      10939.48 ;    77.04 ;    0.00 ;
   6 ;  119 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15863.9 ;      11132.29 ;    78.39 ;      10939.48 ;    77.04 ;    0.00 ;
   6 ;  119 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  119 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  119 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  119 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  120 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33651.91 ;     1.57 ;     0.00 ;     0.00 ;    7453.16 ;  1900.00 ;  5790.81 ;     0.00 ;  49507.7 ;     101056.01 ;    49.46 ;     118240.53 ;    57.87 ;  121.04 ;
   6 ;  120 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31785.67 ;   113.40 ;     0.00 ;     0.00 ;    6175.43 ;  1900.00 ;  5845.81 ;     0.00 ;  49507.7 ;     101056.01 ;    49.46 ;     118240.53 ;    57.87 ;  120.35 ;
   6 ;  120 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23997.57 ;   115.60 ;     0.00 ;     0.00 ;    4840.63 ;  1900.00 ;  4081.22 ;     0.00 ;  49507.7 ;     101056.01 ;    49.46 ;     118240.53 ;    57.87 ;  116.17 ;
   6 ;  120 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 28236.99 ;    85.20 ;     0.00 ;     0.00 ;    5818.52 ;  1900.00 ;  4916.41 ;     0.00 ;  49507.7 ;     101056.01 ;    49.46 ;     118240.53 ;    57.87 ;  116.38 ;
   6 ;  120 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3029.00 ;     0.00 ;     0.00 ;     0.00 ;    8508.80 ;    -     ;    -     ;     0.00 ;   1954.1 ;       5339.70 ;    26.84 ;       6307.56 ;    31.70 ;  121.04 ;
   6 ;  120 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1761.80 ;     0.00 ;     0.00 ;     0.00 ;    8200.50 ;    -     ;    -     ;     0.00 ;   1954.1 ;       5339.70 ;    26.84 ;       6307.56 ;    31.70 ;  120.35 ;
   6 ;  120 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   595.97 ;     0.00 ;     0.00 ;     0.00 ;    6403.23 ;    -     ;    -     ;     0.00 ;   1954.1 ;       5339.70 ;    26.84 ;       6307.56 ;    31.70 ;  116.17 ;
   6 ;  120 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1489.74 ;     0.00 ;     0.00 ;     0.00 ;    7349.46 ;    -     ;    -     ;     0.00 ;   1954.1 ;       5339.70 ;    26.84 ;       6307.56 ;    31.70 ;  116.38 ;
   6 ;  120 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5420.03 ;     0.00 ;     0.00 ;     0.00 ;    1978.97 ;    -     ;    -     ;     0.00 ;   8179.3 ;      34827.24 ;    67.49 ;      40110.01 ;    77.72 ;  118.97 ;
   6 ;  120 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4833.43 ;     0.00 ;     0.00 ;     0.00 ;    2178.97 ;    -     ;    -     ;     0.00 ;   8179.3 ;      34827.24 ;    67.49 ;      40110.01 ;    77.72 ;  118.77 ;
   6 ;  120 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1652.89 ;     0.00 ;     0.00 ;     0.00 ;    3586.11 ;    -     ;    -     ;     0.00 ;   8179.3 ;      34827.24 ;    67.49 ;      40110.01 ;    77.72 ;  116.17 ;
   6 ;  120 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3338.15 ;     0.00 ;     0.00 ;     0.00 ;    2856.13 ;    -     ;    -     ;     0.00 ;   8179.3 ;      34827.24 ;    67.49 ;      40110.01 ;    77.72 ;  116.38 ;
   6 ;  120 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15872.3 ;      11132.29 ;    78.39 ;      10979.76 ;    77.32 ;    0.00 ;
   6 ;  120 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15872.3 ;      11132.29 ;    78.39 ;      10979.76 ;    77.32 ;    0.00 ;
   6 ;  120 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15872.3 ;      11132.29 ;    78.39 ;      10979.76 ;    77.32 ;    0.00 ;
   6 ;  120 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15872.3 ;      11132.29 ;    78.39 ;      10979.76 ;    77.32 ;    0.00 ;
   6 ;  120 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  120 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  120 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  120 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  121 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33016.44 ;    38.55 ;     0.00 ;     0.00 ;    8163.70 ;  1900.00 ;  5790.81 ;     0.00 ;  51522.8 ;     101056.01 ;    49.46 ;     118937.15 ;    58.21 ;  101.97 ;
   6 ;  121 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30322.09 ;   115.60 ;     0.00 ;     0.00 ;    7679.31 ;  1900.00 ;  5845.81 ;     0.00 ;  51522.8 ;     101056.01 ;    49.46 ;     118937.15 ;    58.21 ;  101.16 ;
   6 ;  121 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23992.67 ;   115.60 ;     0.00 ;     0.00 ;    4845.53 ;  1900.00 ;  4081.22 ;     0.00 ;  51522.8 ;     101056.01 ;    49.46 ;     118937.15 ;    58.21 ;   97.40 ;
   6 ;  121 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27747.02 ;    95.39 ;     0.00 ;     0.00 ;    6337.02 ;  1900.00 ;  4916.41 ;     0.00 ;  51522.8 ;     101056.01 ;    49.46 ;     118937.15 ;    58.21 ;  116.38 ;
   6 ;  121 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2890.37 ;     0.00 ;     0.00 ;     0.00 ;    8647.43 ;    -     ;    -     ;     0.00 ;    992.9 ;       5339.70 ;    26.84 ;       5439.85 ;    27.34 ;  101.97 ;
   6 ;  121 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1629.89 ;     0.00 ;     0.00 ;     0.00 ;    8332.41 ;    -     ;    -     ;     0.00 ;    992.9 ;       5339.70 ;    26.84 ;       5439.85 ;    27.34 ;  101.16 ;
   6 ;  121 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   551.29 ;     0.00 ;     0.00 ;     0.00 ;    6447.91 ;    -     ;    -     ;     0.00 ;    992.9 ;       5339.70 ;    26.84 ;       5439.85 ;    27.34 ;   97.40 ;
   6 ;  121 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1401.30 ;     0.00 ;     0.00 ;     0.00 ;    7437.91 ;    -     ;    -     ;     0.00 ;    992.9 ;       5339.70 ;    26.84 ;       5439.85 ;    27.34 ;  116.38 ;
   6 ;  121 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5419.32 ;     0.00 ;     0.00 ;     0.00 ;    1979.68 ;    -     ;    -     ;     0.00 ;  10741.2 ;      34827.24 ;    67.49 ;      42380.28 ;    82.12 ;   99.74 ;
   6 ;  121 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4869.58 ;     0.00 ;     0.00 ;     0.00 ;    2142.82 ;    -     ;    -     ;     0.00 ;  10741.2 ;      34827.24 ;    67.49 ;      42380.28 ;    82.12 ;   99.73 ;
   6 ;  121 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1702.46 ;     0.00 ;     0.00 ;     0.00 ;    3536.54 ;    -     ;    -     ;     0.00 ;  10741.2 ;      34827.24 ;    67.49 ;      42380.28 ;    82.12 ;   97.40 ;
   6 ;  121 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3371.59 ;     0.00 ;     0.00 ;     0.00 ;    2822.69 ;    -     ;    -     ;     0.00 ;  10741.2 ;      34827.24 ;    67.49 ;      42380.28 ;    82.12 ;  116.38 ;
   6 ;  121 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15446.0 ;      11132.29 ;    78.39 ;      11130.23 ;    78.38 ;    0.00 ;
   6 ;  121 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15446.0 ;      11132.29 ;    78.39 ;      11130.23 ;    78.38 ;    0.00 ;
   6 ;  121 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15446.0 ;      11132.29 ;    78.39 ;      11130.23 ;    78.38 ;    0.00 ;
   6 ;  121 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15446.0 ;      11132.29 ;    78.39 ;      11130.23 ;    78.38 ;    0.00 ;
   6 ;  121 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  121 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  121 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  121 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
