***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  142 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27263.07 ;    93.01 ;     0.00 ;     0.00 ;    7448.59 ;  2177.55 ;  5227.13 ;     0.00 ;  54140.1 ;     113492.38 ;    55.55 ;     134028.76 ;    65.60 ;   80.50 ;
   6 ;  142 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4507.87 ;     0.00 ;     0.00 ;     0.00 ;    7322.13 ;    -     ;    -     ;     0.00 ;   5164.3 ;       6557.81 ;    32.96 ;      10035.20 ;    50.44 ;   64.80 ;
   6 ;  142 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2686.73 ;     0.00 ;     0.00 ;     0.00 ;    7567.77 ;    -     ;    -     ;     0.00 ;   5164.3 ;       6557.81 ;    32.96 ;      10035.20 ;    50.44 ;   64.43 ;
   6 ;  142 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   869.21 ;     0.00 ;     0.00 ;     0.00 ;    6422.19 ;    -     ;    -     ;     0.00 ;   5164.3 ;       6557.81 ;    32.96 ;      10035.20 ;    50.44 ;   60.95 ;
   6 ;  142 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2222.08 ;     0.00 ;     0.00 ;     0.00 ;    6909.32 ;    -     ;    -     ;     0.00 ;   5164.3 ;       6557.81 ;    32.96 ;      10035.20 ;    50.44 ;   80.50 ;
   6 ;  142 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5191.58 ;     0.00 ;     0.00 ;     0.00 ;    2207.42 ;    -     ;    -     ;     0.00 ;  11155.8 ;      34785.00 ;    67.41 ;      43201.50 ;    83.71 ;   64.80 ;
   6 ;  142 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4497.77 ;     0.00 ;     0.00 ;     0.00 ;    2514.63 ;    -     ;    -     ;     0.00 ;  11155.8 ;      34785.00 ;    67.41 ;      43201.50 ;    83.71 ;   64.43 ;
   6 ;  142 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1335.74 ;     0.00 ;     0.00 ;     0.00 ;    3903.26 ;    -     ;    -     ;     0.00 ;  11155.8 ;      34785.00 ;    67.41 ;      43201.50 ;    83.71 ;   60.95 ;
   6 ;  142 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3040.22 ;     0.00 ;     0.00 ;     0.00 ;    3154.07 ;    -     ;    -     ;     0.00 ;  11155.8 ;      34785.00 ;    67.41 ;      43201.50 ;    83.71 ;   80.50 ;
   6 ;  142 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12482.2 ;      11434.35 ;    80.52 ;      11148.88 ;    78.51 ;    0.00 ;
   6 ;  142 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12482.2 ;      11434.35 ;    80.52 ;      11148.88 ;    78.51 ;    0.00 ;
   6 ;  142 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12482.2 ;      11434.35 ;    80.52 ;      11148.88 ;    78.51 ;    0.00 ;
   6 ;  142 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12482.2 ;      11434.35 ;    80.52 ;      11148.88 ;    78.51 ;    0.00 ;
   6 ;  142 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  143 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32351.07 ;     0.00 ;     0.00 ;     0.00 ;    8752.43 ;  2957.95 ;  6629.00 ;     0.00 ;  43797.4 ;     113492.38 ;    55.55 ;     125275.41 ;    61.31 ;  119.94 ;
   6 ;  143 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30213.32 ;    62.78 ;     0.00 ;     0.00 ;    7697.16 ;  1900.00 ;  5865.27 ;     0.00 ;  43797.4 ;     113492.38 ;    55.55 ;     125275.41 ;    61.31 ;  119.47 ;
   6 ;  143 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23301.87 ;   115.60 ;     0.00 ;     0.00 ;    5536.33 ;  1900.00 ;  4248.16 ;     0.00 ;  43797.4 ;     113492.38 ;    55.55 ;     125275.41 ;    61.31 ;  116.73 ;
   6 ;  143 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27190.43 ;    73.70 ;     0.00 ;     0.00 ;    6853.58 ;  2177.55 ;  5227.13 ;     0.00 ;  43797.4 ;     113492.38 ;    55.55 ;     125275.41 ;    61.31 ;   80.50 ;
   6 ;  143 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3015.36 ;     0.00 ;     0.00 ;     0.00 ;    8522.44 ;    -     ;    -     ;     0.00 ;   2072.0 ;       6557.81 ;    32.96 ;       7426.23 ;    37.32 ;  119.94 ;
   6 ;  143 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1583.97 ;     0.00 ;     0.00 ;     0.00 ;    8378.33 ;    -     ;    -     ;     0.00 ;   2072.0 ;       6557.81 ;    32.96 ;       7426.23 ;    37.32 ;  119.47 ;
   6 ;  143 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   887.02 ;     0.00 ;     0.00 ;     0.00 ;    6112.18 ;    -     ;    -     ;     0.00 ;   2072.0 ;       6557.81 ;    32.96 ;       7426.23 ;    37.32 ;  116.74 ;
   6 ;  143 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1598.11 ;     0.00 ;     0.00 ;     0.00 ;    7241.10 ;    -     ;    -     ;     0.00 ;   2072.0 ;       6557.81 ;    32.96 ;       7426.23 ;    37.32 ;   80.50 ;
   6 ;  143 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5863.60 ;     0.00 ;     0.00 ;     0.00 ;    1535.40 ;    -     ;    -     ;     0.00 ;   5159.0 ;      34785.00 ;    67.41 ;      37154.87 ;    72.00 ;  119.94 ;
   6 ;  143 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4930.20 ;     0.00 ;     0.00 ;     0.00 ;    2082.20 ;    -     ;    -     ;     0.00 ;   5159.0 ;      34785.00 ;    67.41 ;      37154.87 ;    72.00 ;  119.47 ;
   6 ;  143 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2044.57 ;     0.00 ;     0.00 ;     0.00 ;    3194.43 ;    -     ;    -     ;     0.00 ;   5159.0 ;      34785.00 ;    67.41 ;      37154.87 ;    72.00 ;  116.73 ;
   6 ;  143 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3678.82 ;     0.00 ;     0.00 ;     0.00 ;    2515.46 ;    -     ;    -     ;     0.00 ;   5159.0 ;      34785.00 ;    67.41 ;      37154.87 ;    72.00 ;   80.50 ;
   6 ;  143 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11395.5 ;      11434.35 ;    80.52 ;      11113.30 ;    78.26 ;    0.00 ;
   6 ;  143 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11395.5 ;      11434.35 ;    80.52 ;      11113.30 ;    78.26 ;    0.00 ;
   6 ;  143 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11395.5 ;      11434.35 ;    80.52 ;      11113.30 ;    78.26 ;    0.00 ;
   6 ;  143 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11395.5 ;      11434.35 ;    80.52 ;      11113.30 ;    78.26 ;    0.00 ;
   6 ;  143 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  143 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  143 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  143 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  144 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33987.93 ;    15.90 ;     0.00 ;     0.00 ;    7799.57 ;  2957.95 ;  6629.00 ;     0.00 ;  57867.9 ;     113492.38 ;    55.55 ;     136528.60 ;    66.82 ;   53.73 ;
   6 ;  144 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 31153.21 ;   115.60 ;     0.00 ;     0.00 ;    7478.19 ;  1900.00 ;  5865.27 ;     0.00 ;  57867.9 ;     113492.38 ;    55.55 ;     136528.60 ;    66.82 ;   53.36 ;
   6 ;  144 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24689.86 ;   115.60 ;     0.00 ;     0.00 ;    4778.34 ;  1900.00 ;  4248.16 ;     0.00 ;  57867.9 ;     113492.38 ;    55.55 ;     136528.60 ;    66.82 ;   50.19 ;
   6 ;  144 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28545.52 ;    89.44 ;     0.00 ;     0.00 ;    6162.58 ;  2177.55 ;  5227.13 ;     0.00 ;  57867.9 ;     113492.38 ;    55.55 ;     136528.60 ;    66.82 ;   80.50 ;
   6 ;  144 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2854.38 ;     0.00 ;     0.00 ;     0.00 ;    8975.62 ;    -     ;    -     ;     0.00 ;   1940.0 ;       6557.81 ;    32.96 ;       7375.77 ;    37.07 ;   53.73 ;
   6 ;  144 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1618.73 ;     0.00 ;     0.00 ;     0.00 ;    8635.77 ;    -     ;    -     ;     0.00 ;   1940.0 ;       6557.81 ;    32.96 ;       7375.77 ;    37.07 ;   53.36 ;
   6 ;  144 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   757.22 ;     0.00 ;     0.00 ;     0.00 ;    6534.18 ;    -     ;    -     ;     0.00 ;   1940.0 ;       6557.81 ;    32.96 ;       7375.77 ;    37.07 ;   50.19 ;
   6 ;  144 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1496.19 ;     0.00 ;     0.00 ;     0.00 ;    7635.21 ;    -     ;    -     ;     0.00 ;   1940.0 ;       6557.81 ;    32.96 ;       7375.77 ;    37.07 ;   80.50 ;
   6 ;  144 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4545.19 ;     0.00 ;     0.00 ;     0.00 ;    2853.81 ;    -     ;    -     ;     0.00 ;  10250.0 ;      34785.00 ;    67.41 ;      42741.80 ;    82.82 ;   53.73 ;
   6 ;  144 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3497.36 ;     0.00 ;     0.00 ;     0.00 ;    3515.04 ;    -     ;    -     ;     0.00 ;  10250.0 ;      34785.00 ;    67.41 ;      42741.80 ;    82.82 ;   53.36 ;
   6 ;  144 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1255.08 ;     0.00 ;     0.00 ;     0.00 ;    3983.92 ;    -     ;    -     ;     0.00 ;  10250.0 ;      34785.00 ;    67.41 ;      42741.80 ;    82.82 ;   50.19 ;
   6 ;  144 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2609.59 ;     0.00 ;     0.00 ;     0.00 ;    3584.69 ;    -     ;    -     ;     0.00 ;  10250.0 ;      34785.00 ;    67.41 ;      42741.80 ;    82.82 ;   80.50 ;
   6 ;  144 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14985.4 ;      11434.35 ;    80.52 ;      11330.36 ;    79.79 ;    0.00 ;
   6 ;  144 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14985.4 ;      11434.35 ;    80.52 ;      11330.36 ;    79.79 ;    0.00 ;
   6 ;  144 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14985.4 ;      11434.35 ;    80.52 ;      11330.36 ;    79.79 ;    0.00 ;
   6 ;  144 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14985.4 ;      11434.35 ;    80.52 ;      11330.36 ;    79.79 ;    0.00 ;
   6 ;  144 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  144 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  144 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  144 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  145 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32631.30 ;    39.09 ;     0.00 ;     0.00 ;    9179.38 ;  2957.95 ;  6629.00 ;     0.00 ;  57058.0 ;     113492.38 ;    55.55 ;     136523.88 ;    66.82 ;   67.72 ;
   6 ;  145 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29693.51 ;   115.60 ;     0.00 ;     0.00 ;    8937.89 ;  1900.00 ;  5865.27 ;     0.00 ;  57058.0 ;     113492.38 ;    55.55 ;     136523.88 ;    66.82 ;   66.68 ;
   6 ;  145 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24197.21 ;   115.60 ;     0.00 ;     0.00 ;    5270.99 ;  1900.00 ;  4248.16 ;     0.00 ;  57058.0 ;     113492.38 ;    55.55 ;     136523.88 ;    66.82 ;   63.69 ;
   6 ;  145 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27614.29 ;    95.53 ;     0.00 ;     0.00 ;    7099.89 ;  2177.55 ;  5227.13 ;     0.00 ;  57058.0 ;     113492.38 ;    55.55 ;     136523.88 ;    66.82 ;   80.50 ;
   6 ;  145 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3705.34 ;     0.00 ;     0.00 ;     0.00 ;    7949.66 ;    -     ;    -     ;     0.00 ;   1211.5 ;       6557.81 ;    32.96 ;       6337.62 ;    31.85 ;   67.72 ;
   6 ;  145 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2217.92 ;     0.00 ;     0.00 ;     0.00 ;    8036.58 ;    -     ;    -     ;     0.00 ;   1211.5 ;       6557.81 ;    32.96 ;       6337.62 ;    31.85 ;   66.68 ;
   6 ;  145 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   834.11 ;     0.00 ;     0.00 ;     0.00 ;    6457.29 ;    -     ;    -     ;     0.00 ;   1211.5 ;       6557.81 ;    32.96 ;       6337.62 ;    31.85 ;   63.69 ;
   6 ;  145 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   736.41 ;     0.00 ;  1890.61 ;     0.00 ;     0.00 ;     0.00 ;    7194.88 ;    -     ;    -     ;     0.00 ;   1211.5 ;       6557.81 ;    32.96 ;       6337.62 ;    31.85 ;   80.50 ;
   6 ;  145 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5682.61 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;  11138.1 ;      34785.00 ;    67.41 ;      42240.96 ;    81.85 ;   65.22 ;
   6 ;  145 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5121.60 ;     0.00 ;     0.00 ;     0.00 ;    1890.80 ;    -     ;    -     ;     0.00 ;  11138.1 ;      34785.00 ;    67.41 ;      42240.96 ;    81.85 ;   65.22 ;
   6 ;  145 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2071.24 ;     0.00 ;     0.00 ;     0.00 ;    3167.76 ;    -     ;    -     ;     0.00 ;  11138.1 ;      34785.00 ;    67.41 ;      42240.96 ;    81.85 ;   63.69 ;
   6 ;  145 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3687.11 ;     0.00 ;     0.00 ;     0.00 ;    2507.17 ;    -     ;    -     ;     0.00 ;  11138.1 ;      34785.00 ;    67.41 ;      42240.96 ;    81.85 ;   80.50 ;
   6 ;  145 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13530.8 ;      11434.35 ;    80.52 ;      11388.11 ;    80.19 ;    0.00 ;
   6 ;  145 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13530.8 ;      11434.35 ;    80.52 ;      11388.11 ;    80.19 ;    0.00 ;
   6 ;  145 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13530.8 ;      11434.35 ;    80.52 ;      11388.11 ;    80.19 ;    0.00 ;
   6 ;  145 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13530.8 ;      11434.35 ;    80.52 ;      11388.11 ;    80.19 ;    0.00 ;
   6 ;  145 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  145 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  145 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  145 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  146 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32620.63 ;     0.00 ;     0.00 ;     0.00 ;    8482.87 ;  2957.95 ;  6629.00 ;     0.00 ;  43086.5 ;     113492.38 ;    55.55 ;     122765.04 ;    60.08 ;  120.06 ;
   6 ;  146 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30441.50 ;     0.00 ;     0.00 ;     0.00 ;    7406.20 ;  1900.00 ;  5865.27 ;     0.00 ;  43086.5 ;     113492.38 ;    55.55 ;     122765.04 ;    60.08 ;  119.50 ;
   6 ;  146 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23296.73 ;    89.85 ;     0.00 ;     0.00 ;    5515.72 ;  1900.00 ;  4248.16 ;     0.00 ;  43086.5 ;     113492.38 ;    55.55 ;     122765.04 ;    60.08 ;  116.31 ;
   6 ;  146 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27308.49 ;    46.59 ;     0.00 ;     0.00 ;    6708.41 ;  2177.55 ;  5227.13 ;     0.00 ;  43086.5 ;     113492.38 ;    55.55 ;     122765.04 ;    60.08 ;   80.50 ;
