***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  110 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13038.0 ;      10986.36 ;    77.37 ;      10562.68 ;    74.38 ;    0.00 ;
   6 ;  110 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13038.0 ;      10986.36 ;    77.37 ;      10562.68 ;    74.38 ;    0.00 ;
   6 ;  110 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13038.0 ;      10986.36 ;    77.37 ;      10562.68 ;    74.38 ;    0.00 ;
   6 ;  110 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13038.0 ;      10986.36 ;    77.37 ;      10562.68 ;    74.38 ;    0.00 ;
   6 ;  110 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  110 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  110 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  110 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  111 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 30295.44 ;     0.00 ;     0.00 ;     0.00 ;   10846.16 ;  1900.00 ;  5789.58 ;     0.00 ;  39897.6 ;      99026.33 ;    48.47 ;     108735.55 ;    53.22 ;   97.57 ;
   6 ;  111 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28156.66 ;    66.61 ;     0.00 ;     0.00 ;    9795.76 ;  1900.00 ;  5844.58 ;     0.00 ;  39897.6 ;      99026.33 ;    48.47 ;     108735.55 ;    53.22 ;   96.32 ;
   6 ;  111 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3428.96 ;   393.00 ; 21713.89 ;   115.60 ;     0.00 ;     0.00 ;    7233.74 ;  1900.00 ;  3990.48 ;     0.00 ;  39897.6 ;      99026.33 ;    48.47 ;     108735.55 ;    53.22 ;   91.77 ;
   6 ;  111 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3481.65 ;   393.00 ; 25377.06 ;    74.54 ;     0.00 ;     0.00 ;    8742.88 ;  1900.00 ;  4868.76 ;     0.00 ;  39897.6 ;      99026.33 ;    48.47 ;     108735.55 ;    53.22 ;  115.43 ;
   6 ;  111 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  8232.47 ;     0.00 ;     0.00 ;     0.00 ;    3305.33 ;    -     ;    -     ;     0.00 ;  11947.3 ;       6192.18 ;    31.12 ;      14009.19 ;    70.41 ;   97.57 ;
   6 ;  111 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  6194.33 ;     0.00 ;     0.00 ;     0.00 ;    3767.97 ;    -     ;    -     ;     0.00 ;  11947.3 ;       6192.18 ;    31.12 ;      14009.19 ;    70.41 ;   96.32 ;
   6 ;  111 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  2861.73 ;     0.00 ;     0.00 ;     0.00 ;    4137.47 ;    -     ;    -     ;     0.00 ;  11947.3 ;       6192.18 ;    31.12 ;      14009.19 ;    70.41 ;   91.77 ;
   6 ;  111 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  5001.01 ;     0.00 ;     0.00 ;     0.00 ;    3838.19 ;    -     ;    -     ;     0.00 ;  11947.3 ;       6192.18 ;    31.12 ;      14009.19 ;    70.41 ;  115.43 ;
   6 ;  111 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3975.46 ;     0.00 ;     0.00 ;     0.00 ;    3423.54 ;    -     ;    -     ;     0.00 ;   3940.1 ;      34722.59 ;    67.28 ;      37030.14 ;    71.76 ;   97.57 ;
   6 ;  111 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3331.56 ;     0.00 ;     0.00 ;     0.00 ;    3680.84 ;    -     ;    -     ;     0.00 ;   3940.1 ;      34722.59 ;    67.28 ;      37030.14 ;    71.76 ;   96.32 ;
   6 ;  111 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1211.77 ;     0.00 ;     0.00 ;     0.00 ;    4027.23 ;    -     ;    -     ;     0.00 ;   3940.1 ;      34722.59 ;    67.28 ;      37030.14 ;    71.76 ;   91.77 ;
   6 ;  111 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2401.33 ;     0.00 ;     0.00 ;     0.00 ;    3792.95 ;    -     ;    -     ;     0.00 ;   3940.1 ;      34722.59 ;    67.28 ;      37030.14 ;    71.76 ;  115.43 ;
   6 ;  111 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11904.7 ;      10986.36 ;    77.37 ;      10619.39 ;    74.78 ;    0.00 ;
   6 ;  111 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11904.7 ;      10986.36 ;    77.37 ;      10619.39 ;    74.78 ;    0.00 ;
   6 ;  111 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11904.7 ;      10986.36 ;    77.37 ;      10619.39 ;    74.78 ;    0.00 ;
   6 ;  111 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11904.7 ;      10986.36 ;    77.37 ;      10619.39 ;    74.78 ;    0.00 ;
   6 ;  111 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  111 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  111 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  111 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  112 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 34754.15 ;     4.87 ;     0.00 ;     0.00 ;    6354.23 ;  1900.00 ;  5789.58 ;     0.00 ;  42312.7 ;      99026.33 ;    48.47 ;     109302.93 ;    53.50 ;  128.69 ;
   6 ;  112 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 32741.46 ;   107.44 ;     0.00 ;     0.00 ;    5213.68 ;  1900.00 ;  5844.58 ;     0.00 ;  42312.7 ;      99026.33 ;    48.47 ;     109302.93 ;    53.50 ;  128.29 ;
   6 ;  112 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 24017.43 ;   115.60 ;     0.00 ;     0.00 ;    4782.67 ;  1900.00 ;  3990.48 ;     0.00 ;  42312.7 ;      99026.33 ;    48.47 ;     109302.93 ;    53.50 ;  122.29 ;
   6 ;  112 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 28745.91 ;    84.76 ;     0.00 ;     0.00 ;    5289.41 ;  1900.00 ;  4868.76 ;     0.00 ;  42312.7 ;      99026.33 ;    48.47 ;     109302.93 ;    53.50 ;  115.43 ;
   6 ;  112 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2164.57 ;     0.00 ;     0.00 ;     0.00 ;    9373.23 ;    -     ;    -     ;     0.00 ;   1553.7 ;       6192.18 ;    31.12 ;       6965.41 ;    35.01 ;  128.69 ;
   6 ;  112 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1533.03 ;     0.00 ;     0.00 ;     0.00 ;    8429.27 ;    -     ;    -     ;     0.00 ;   1553.7 ;       6192.18 ;    31.12 ;       6965.41 ;    35.01 ;  128.29 ;
   6 ;  112 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   585.25 ;     0.00 ;     0.00 ;     0.00 ;    6413.95 ;    -     ;    -     ;     0.00 ;   1553.7 ;       6192.18 ;    31.12 ;       6965.41 ;    35.01 ;  122.29 ;
   6 ;  112 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1207.27 ;     0.00 ;     0.00 ;     0.00 ;    7631.93 ;    -     ;    -     ;     0.00 ;   1553.7 ;       6192.18 ;    31.12 ;       6965.41 ;    35.01 ;  115.43 ;
   6 ;  112 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   702.27 ;     0.00 ;  5139.98 ;     0.00 ;     0.00 ;     0.00 ;    1905.54 ;    -     ;    -     ;     0.00 ;  11591.1 ;      34722.59 ;    67.28 ;      43608.55 ;    84.50 ;  125.33 ;
   6 ;  112 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4953.02 ;     0.00 ;     0.00 ;     0.00 ;    2059.38 ;    -     ;    -     ;     0.00 ;  11591.1 ;      34722.59 ;    67.28 ;      43608.55 ;    84.50 ;  125.33 ;
   6 ;  112 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1606.47 ;     0.00 ;     0.00 ;     0.00 ;    3632.53 ;    -     ;    -     ;     0.00 ;  11591.1 ;      34722.59 ;    67.28 ;      43608.55 ;    84.50 ;  122.29 ;
   6 ;  112 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   441.53 ;     0.00 ;  3266.82 ;     0.00 ;     0.00 ;     0.00 ;    2834.73 ;    -     ;    -     ;     0.00 ;  11591.1 ;      34722.59 ;    67.28 ;      43608.55 ;    84.50 ;  115.43 ;
   6 ;  112 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16262.3 ;      10986.36 ;    77.37 ;      10572.00 ;    74.45 ;    0.00 ;
   6 ;  112 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16262.3 ;      10986.36 ;    77.37 ;      10572.00 ;    74.45 ;    0.00 ;
   6 ;  112 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16262.3 ;      10986.36 ;    77.37 ;      10572.00 ;    74.45 ;    0.00 ;
   6 ;  112 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16262.3 ;      10986.36 ;    77.37 ;      10572.00 ;    74.45 ;    0.00 ;
   6 ;  112 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  112 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  112 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  112 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  113 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31215.58 ;    30.25 ;     0.00 ;     0.00 ;    9956.27 ;  1900.00 ;  5789.58 ;     0.00 ;  47149.3 ;      99026.33 ;    48.47 ;     112259.89 ;    54.94 ;  104.41 ;
   6 ;  113 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28609.61 ;   115.60 ;     0.00 ;     0.00 ;    9391.79 ;  1900.00 ;  5844.58 ;     0.00 ;  47149.3 ;      99026.33 ;    48.47 ;     112259.89 ;    54.94 ;  104.04 ;
   6 ;  113 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22434.46 ;   115.60 ;     0.00 ;     0.00 ;    6403.74 ;  1900.00 ;  3990.48 ;     0.00 ;  47149.3 ;      99026.33 ;    48.47 ;     112259.89 ;    54.94 ;   97.85 ;
   6 ;  113 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26091.34 ;    93.21 ;     0.00 ;     0.00 ;    7990.52 ;  1900.00 ;  4868.76 ;     0.00 ;  47149.3 ;      99026.33 ;    48.47 ;     112259.89 ;    54.94 ;  115.43 ;
   6 ;  113 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4593.46 ;     0.00 ;     0.00 ;     0.00 ;    6944.34 ;    -     ;    -     ;     0.00 ;   5692.5 ;       6192.18 ;    31.12 ;      10034.13 ;    50.43 ;  104.41 ;
   6 ;  113 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3068.59 ;     0.00 ;     0.00 ;     0.00 ;    6893.71 ;    -     ;    -     ;     0.00 ;   5692.5 ;       6192.18 ;    31.12 ;      10034.13 ;    50.43 ;  104.04 ;
   6 ;  113 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1096.86 ;     0.00 ;     0.00 ;     0.00 ;    5902.34 ;    -     ;    -     ;     0.00 ;   5692.5 ;       6192.18 ;    31.12 ;      10034.13 ;    50.43 ;   97.85 ;
   6 ;  113 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2446.25 ;     0.00 ;     0.00 ;     0.00 ;    6392.95 ;    -     ;    -     ;     0.00 ;   5692.5 ;       6192.18 ;    31.12 ;      10034.13 ;    50.43 ;  115.43 ;
   6 ;  113 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4670.61 ;     0.00 ;     0.00 ;     0.00 ;    2728.39 ;    -     ;    -     ;     0.00 ;   6093.5 ;      34722.59 ;    67.28 ;      38858.91 ;    75.30 ;  104.41 ;
   6 ;  113 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3668.90 ;     0.00 ;     0.00 ;     0.00 ;    3343.50 ;    -     ;    -     ;     0.00 ;   6093.5 ;      34722.59 ;    67.28 ;      38858.91 ;    75.30 ;  104.04 ;
   6 ;  113 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1271.42 ;     0.00 ;     0.00 ;     0.00 ;    3967.58 ;    -     ;    -     ;     0.00 ;   6093.5 ;      34722.59 ;    67.28 ;      38858.91 ;    75.30 ;   97.85 ;
   6 ;  113 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2688.56 ;     0.00 ;     0.00 ;     0.00 ;    3505.73 ;    -     ;    -     ;     0.00 ;   6093.5 ;      34722.59 ;    67.28 ;      38858.91 ;    75.30 ;  115.43 ;
   6 ;  113 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12231.9 ;      10986.36 ;    77.37 ;      10571.52 ;    74.44 ;    0.00 ;
   6 ;  113 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12231.9 ;      10986.36 ;    77.37 ;      10571.52 ;    74.44 ;    0.00 ;
   6 ;  113 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12231.9 ;      10986.36 ;    77.37 ;      10571.52 ;    74.44 ;    0.00 ;
   6 ;  113 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12231.9 ;      10986.36 ;    77.37 ;      10571.52 ;    74.44 ;    0.00 ;
   6 ;  113 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  113 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  113 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  113 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  114 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33832.34 ;     0.00 ;     0.00 ;     0.00 ;    7271.16 ;  1900.00 ;  5789.58 ;     0.00 ;  45367.2 ;      99026.33 ;    48.47 ;     110963.17 ;    54.31 ;  132.30 ;
   6 ;  114 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 32014.22 ;    67.71 ;     0.00 ;     0.00 ;    5901.19 ;  1900.00 ;  5844.58 ;     0.00 ;  45367.2 ;      99026.33 ;    48.47 ;     110963.17 ;    54.31 ;  131.54 ;
   6 ;  114 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23542.58 ;   115.60 ;     0.00 ;     0.00 ;    5257.52 ;  1900.00 ;  3990.48 ;     0.00 ;  45367.2 ;      99026.33 ;    48.47 ;     110963.17 ;    54.31 ;  125.33 ;
   6 ;  114 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 28098.50 ;    74.78 ;     0.00 ;     0.00 ;    5926.84 ;  1900.00 ;  4868.76 ;     0.00 ;  45367.2 ;      99026.33 ;    48.47 ;     110963.17 ;    54.31 ;  115.43 ;
   6 ;  114 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2895.03 ;     0.00 ;     0.00 ;     0.00 ;    8642.77 ;    -     ;    -     ;     0.00 ;   1915.4 ;       6192.18 ;    31.12 ;       7134.93 ;    35.86 ;  132.30 ;
   6 ;  114 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1864.49 ;     0.00 ;     0.00 ;     0.00 ;    8097.81 ;    -     ;    -     ;     0.00 ;   1915.4 ;       6192.18 ;    31.12 ;       7134.93 ;    35.86 ;  131.54 ;
   6 ;  114 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   553.15 ;     0.00 ;     0.00 ;     0.00 ;    6446.05 ;    -     ;    -     ;     0.00 ;   1915.4 ;       6192.18 ;    31.12 ;       7134.93 ;    35.86 ;  125.33 ;
   6 ;  114 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1454.90 ;     0.00 ;     0.00 ;     0.00 ;    7384.31 ;    -     ;    -     ;     0.00 ;   1915.4 ;       6192.18 ;    31.12 ;       7134.93 ;    35.86 ;  115.43 ;
   6 ;  114 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4615.14 ;     0.00 ;     0.00 ;     0.00 ;    1956.76 ;    -     ;    -     ;     0.00 ;   9269.0 ;      34722.59 ;    67.28 ;      41183.85 ;    79.81 ;  127.35 ;
   6 ;  114 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4028.54 ;     0.00 ;     0.00 ;     0.00 ;    2156.76 ;    -     ;    -     ;     0.00 ;   9269.0 ;      34722.59 ;    67.28 ;      41183.85 ;    79.81 ;  127.34 ;
   6 ;  114 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   843.82 ;     0.00 ;  1618.38 ;     0.00 ;     0.00 ;     0.00 ;    3125.59 ;    -     ;    -     ;     0.00 ;   9269.0 ;      34722.59 ;    67.28 ;      41183.85 ;    79.81 ;  125.33 ;
   6 ;  114 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1003.71 ;     0.00 ;  2932.72 ;     0.00 ;     0.00 ;     0.00 ;    2606.65 ;    -     ;    -     ;     0.00 ;   9269.0 ;      34722.59 ;    67.28 ;      41183.85 ;    79.81 ;  115.43 ;
   6 ;  114 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15820.9 ;      10986.36 ;    77.37 ;      10943.92 ;    77.07 ;    0.00 ;
