***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  126 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 30904.77 ;     0.00 ;     0.00 ;     0.00 ;   10766.83 ;  2445.58 ;  6629.00 ;     0.00 ;  48498.3 ;     111924.54 ;    54.78 ;     127937.42 ;    62.62 ;   85.63 ;
   6 ;  126 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28250.58 ;     0.00 ;     0.00 ;     0.00 ;   10165.22 ;  1900.00 ;  6014.22 ;     0.00 ;  48498.3 ;     111924.54 ;    54.78 ;     127937.42 ;    62.62 ;   85.33 ;
   6 ;  126 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22167.01 ;   104.21 ;     0.00 ;     0.00 ;    7189.80 ;  1900.00 ;  2973.09 ;     0.00 ;  48498.3 ;     111924.54 ;    54.78 ;     127937.42 ;    62.62 ;   80.26 ;
   6 ;  126 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 25792.45 ;    54.04 ;     0.00 ;     0.00 ;    8780.24 ;  2043.13 ;  4598.62 ;     0.00 ;  48498.3 ;     111924.54 ;    54.78 ;     127937.42 ;    62.62 ;   83.08 ;
   6 ;  126 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4051.13 ;     0.00 ;     0.00 ;     0.00 ;    7486.67 ;    -     ;    -     ;     0.00 ;   4106.1 ;       5499.00 ;    27.64 ;       7976.28 ;    40.09 ;   85.63 ;
   6 ;  126 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2394.08 ;     0.00 ;     0.00 ;     0.00 ;    7568.22 ;    -     ;    -     ;     0.00 ;   4106.1 ;       5499.00 ;    27.64 ;       7976.28 ;    40.09 ;   85.33 ;
   6 ;  126 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   994.36 ;     0.00 ;     0.00 ;     0.00 ;    6122.04 ;    -     ;    -     ;     0.00 ;   4106.1 ;       5499.00 ;    27.64 ;       7976.28 ;    40.09 ;   80.26 ;
   6 ;  126 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   921.93 ;     0.00 ;  2103.02 ;     0.00 ;     0.00 ;     0.00 ;    6796.96 ;    -     ;    -     ;     0.00 ;   4106.1 ;       5499.00 ;    27.64 ;       7976.28 ;    40.09 ;   83.08 ;
   6 ;  126 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5023.51 ;     0.00 ;     0.00 ;     0.00 ;    2375.49 ;    -     ;    -     ;     0.00 ;   9549.1 ;      34774.26 ;    67.38 ;      42030.07 ;    81.44 ;   84.87 ;
   6 ;  126 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4116.84 ;     0.00 ;     0.00 ;     0.00 ;    2895.56 ;    -     ;    -     ;     0.00 ;   9549.1 ;      34774.26 ;    67.38 ;      42030.07 ;    81.44 ;   84.86 ;
   6 ;  126 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1334.05 ;     0.00 ;     0.00 ;     0.00 ;    3904.95 ;    -     ;    -     ;     0.00 ;   9549.1 ;      34774.26 ;    67.38 ;      42030.07 ;    81.44 ;   80.26 ;
   6 ;  126 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2911.77 ;     0.00 ;     0.00 ;     0.00 ;    3282.51 ;    -     ;    -     ;     0.00 ;   9549.1 ;      34774.26 ;    67.38 ;      42030.07 ;    81.44 ;   80.60 ;
   6 ;  126 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1026.30 ;     0.00 ; 19082.60 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  12881.5 ;      11313.39 ;    79.67 ;      10956.05 ;    77.15 ;   80.26 ;
   6 ;  126 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1026.30 ;     0.00 ; 18996.60 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  12881.5 ;      11313.39 ;    79.67 ;      10956.05 ;    77.15 ;   80.26 ;
   6 ;  126 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1026.30 ;     0.00 ; 16753.19 ;     0.00 ;     0.00 ;     0.00 ;  -12374.29 ;    -     ;    -     ;     0.00 ;  12881.5 ;      11313.39 ;    79.67 ;      10956.05 ;    77.15 ;   80.26 ;
   6 ;  126 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1026.30 ;     0.00 ; 17855.91 ;     0.00 ;     0.00 ;     0.00 ;  -13157.04 ;    -     ;    -     ;     0.00 ;  12881.5 ;      11313.39 ;    79.67 ;      10956.05 ;    77.15 ;    0.00 ;
   6 ;  126 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   80.26 ;
   6 ;  126 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   80.26 ;
   6 ;  126 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   80.26 ;
   6 ;  126 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  127 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 34958.91 ;     0.00 ;     0.00 ;     0.00 ;    6182.69 ;  2445.58 ;  6629.00 ;     0.00 ;  41571.3 ;     111924.54 ;    54.78 ;     122723.67 ;    60.06 ;  107.88 ;
   6 ;  127 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 33175.10 ;     0.00 ;     0.00 ;     0.00 ;    4710.70 ;  1900.00 ;  6014.22 ;     0.00 ;  41571.3 ;     111924.54 ;    54.78 ;     122723.67 ;    60.06 ;  107.20 ;
   6 ;  127 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22895.14 ;    88.31 ;     0.00 ;     0.00 ;    5915.77 ;  1900.00 ;  2973.09 ;     0.00 ;  41571.3 ;     111924.54 ;    54.78 ;     122723.67 ;    60.06 ;  100.12 ;
   6 ;  127 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28312.73 ;    45.79 ;     0.00 ;     0.00 ;    5721.72 ;  2043.13 ;  4598.62 ;     0.00 ;  41571.3 ;     111924.54 ;    54.78 ;     122723.67 ;    60.06 ;   83.08 ;
   6 ;  127 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  1990.73 ;     0.00 ;     0.00 ;     0.00 ;    9547.07 ;    -     ;    -     ;     0.00 ;    756.7 ;       5499.00 ;    27.64 ;       5336.81 ;    26.82 ;  107.88 ;
   6 ;  127 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1236.76 ;     0.00 ;     0.00 ;     0.00 ;    8725.54 ;    -     ;    -     ;     0.00 ;    756.7 ;       5499.00 ;    27.64 ;       5336.81 ;    26.82 ;  107.20 ;
   6 ;  127 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   852.46 ;     0.00 ;     0.00 ;     0.00 ;    6146.74 ;    -     ;    -     ;     0.00 ;    756.7 ;       5499.00 ;    27.64 ;       5336.81 ;    26.82 ;  100.12 ;
   6 ;  127 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1235.29 ;     0.00 ;     0.00 ;     0.00 ;    7603.91 ;    -     ;    -     ;     0.00 ;    756.7 ;       5499.00 ;    27.64 ;       5336.81 ;    26.82 ;   83.08 ;
   6 ;  127 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7301.85 ;     0.00 ;     0.00 ;     0.00 ;      97.15 ;    -     ;    -     ;     0.00 ;  14599.2 ;      34774.26 ;    67.38 ;      43889.05 ;    85.05 ;    0.00 ;
   6 ;  127 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  7360.10 ;     0.00 ;     0.00 ;     0.00 ;    -347.70 ;    -     ;    -     ;     0.00 ;  14599.2 ;      34774.26 ;    67.38 ;      43889.05 ;    85.05 ;    0.00 ;
   6 ;  127 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  5632.21 ;     0.00 ;     0.00 ;     0.00 ;    -393.21 ;    -     ;    -     ;     0.00 ;  14599.2 ;      34774.26 ;    67.38 ;      43889.05 ;    85.05 ;    0.00 ;
   6 ;  127 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  6448.88 ;     0.00 ;     0.00 ;     0.00 ;    -254.59 ;    -     ;    -     ;     0.00 ;  14599.2 ;      34774.26 ;    67.38 ;      43889.05 ;    85.05 ;   80.60 ;
   6 ;  127 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16917.29 ;     0.00 ;     0.00 ;     0.00 ;  -11496.39 ;    -     ;    -     ;     0.00 ;  16802.0 ;      11313.39 ;    79.67 ;      11195.62 ;    78.84 ;    0.00 ;
   6 ;  127 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 15786.44 ;     0.00 ;     0.00 ;     0.00 ;  -10451.54 ;    -     ;    -     ;     0.00 ;  16802.0 ;      11313.39 ;    79.67 ;      11195.62 ;    78.84 ;    0.00 ;
   6 ;  127 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 14706.50 ;     0.00 ;     0.00 ;     0.00 ;   -9989.30 ;    -     ;    -     ;     0.00 ;  16802.0 ;      11313.39 ;    79.67 ;      11195.62 ;    78.84 ;    0.00 ;
   6 ;  127 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 15523.14 ;     0.00 ;     0.00 ;     0.00 ;  -10485.97 ;    -     ;    -     ;     0.00 ;  16802.0 ;      11313.39 ;    79.67 ;      11195.62 ;    78.84 ;    0.00 ;
   6 ;  127 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  127 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  127 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  127 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  128 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 34263.78 ;    20.47 ;     0.00 ;     0.00 ;    7528.29 ;  2445.58 ;  6629.00 ;     0.00 ;  55251.9 ;     111924.54 ;    54.78 ;     132993.92 ;    65.09 ;   35.80 ;
   6 ;  128 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30778.15 ;   115.60 ;     0.00 ;     0.00 ;    7853.25 ;  1900.00 ;  6014.22 ;     0.00 ;  55251.9 ;     111924.54 ;    54.78 ;     132993.92 ;    65.09 ;   34.98 ;
   6 ;  128 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2811.55 ;   393.00 ; 23209.17 ;   115.60 ;     0.00 ;     0.00 ;    6355.88 ;  1900.00 ;  2973.09 ;     0.00 ;  55251.9 ;     111924.54 ;    54.78 ;     132993.92 ;    65.09 ;   31.17 ;
   6 ;  128 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2858.18 ;   393.00 ; 27767.93 ;    90.64 ;     0.00 ;     0.00 ;    6991.58 ;  2043.13 ;  4598.62 ;     0.00 ;  55251.9 ;     111924.54 ;    54.78 ;     132993.92 ;    65.09 ;   83.08 ;
   6 ;  128 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2049.19 ;     0.00 ;     0.00 ;     0.00 ;    9780.81 ;    -     ;    -     ;     0.00 ;    852.7 ;       5499.00 ;    27.64 ;       5442.21 ;    27.35 ;   35.80 ;
   6 ;  128 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1145.64 ;     0.00 ;     0.00 ;     0.00 ;    9108.86 ;    -     ;    -     ;     0.00 ;    852.7 ;       5499.00 ;    27.64 ;       5442.21 ;    27.35 ;   34.98 ;
   6 ;  128 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   847.78 ;     0.00 ;     0.00 ;     0.00 ;    6443.62 ;    -     ;    -     ;     0.00 ;    852.7 ;       5499.00 ;    27.64 ;       5442.21 ;    27.35 ;   31.17 ;
   6 ;  128 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1228.24 ;     0.00 ;     0.00 ;     0.00 ;    7903.17 ;    -     ;    -     ;     0.00 ;    852.7 ;       5499.00 ;    27.64 ;       5442.21 ;    27.35 ;   83.08 ;
   6 ;  128 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4079.11 ;     0.00 ;     0.00 ;     0.00 ;    3319.89 ;    -     ;    -     ;     0.00 ;   6765.5 ;      34774.26 ;    67.38 ;      39505.08 ;    76.55 ;   35.80 ;
   6 ;  128 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3345.51 ;     0.00 ;     0.00 ;     0.00 ;    3666.89 ;    -     ;    -     ;     0.00 ;   6765.5 ;      34774.26 ;    67.38 ;      39505.08 ;    76.55 ;   34.98 ;
   6 ;  128 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1212.48 ;     0.00 ;     0.00 ;     0.00 ;    4026.52 ;    -     ;    -     ;     0.00 ;   6765.5 ;      34774.26 ;    67.38 ;      39505.08 ;    76.55 ;   31.17 ;
   6 ;  128 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2431.95 ;     0.00 ;     0.00 ;     0.00 ;    3762.33 ;    -     ;    -     ;     0.00 ;   6765.5 ;      34774.26 ;    67.38 ;      39505.08 ;    76.55 ;   80.60 ;
   6 ;  128 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  16859.9 ;      11313.39 ;    79.67 ;      11121.50 ;    78.32 ;    0.00 ;
   6 ;  128 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  16859.9 ;      11313.39 ;    79.67 ;      11121.50 ;    78.32 ;    0.00 ;
   6 ;  128 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  16859.9 ;      11313.39 ;    79.67 ;      11121.50 ;    78.32 ;    0.00 ;
   6 ;  128 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  16859.9 ;      11313.39 ;    79.67 ;      11121.50 ;    78.32 ;    0.00 ;
   6 ;  128 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  128 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  128 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  128 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  129 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32042.74 ;     6.30 ;     0.00 ;     0.00 ;    9635.16 ;  2445.58 ;  6629.00 ;     0.00 ;  49062.5 ;     111924.54 ;    54.78 ;     129614.83 ;    63.44 ;   78.25 ;
   6 ;  129 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29237.69 ;   109.81 ;     0.00 ;     0.00 ;    9287.92 ;  1900.00 ;  6014.22 ;     0.00 ;  49062.5 ;     111924.54 ;    54.78 ;     129614.83 ;    63.44 ;   77.97 ;
   6 ;  129 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 22949.84 ;   115.60 ;     0.00 ;     0.00 ;    6518.36 ;  1900.00 ;  2973.09 ;     0.00 ;  49062.5 ;     111924.54 ;    54.78 ;     129614.83 ;    63.44 ;   69.81 ;
   6 ;  129 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2956.55 ;   393.00 ; 26713.22 ;    85.66 ;     0.00 ;     0.00 ;    7942.95 ;  2043.13 ;  4598.62 ;     0.00 ;  49062.5 ;     111924.54 ;    54.78 ;     129614.83 ;    63.44 ;   83.08 ;
   6 ;  129 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3266.70 ;     0.00 ;     0.00 ;     0.00 ;    8388.30 ;    -     ;    -     ;     0.00 ;   3281.7 ;       5499.00 ;    27.64 ;       7320.02 ;    36.79 ;   78.25 ;
   6 ;  129 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2268.41 ;     0.00 ;     0.00 ;     0.00 ;    7811.09 ;    -     ;    -     ;     0.00 ;   3281.7 ;       5499.00 ;    27.64 ;       7320.02 ;    36.79 ;   77.97 ;
   6 ;  129 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   960.92 ;     0.00 ;     0.00 ;     0.00 ;    6155.48 ;    -     ;    -     ;     0.00 ;   3281.7 ;       5499.00 ;    27.64 ;       7320.02 ;    36.79 ;   69.81 ;
   6 ;  129 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  1852.35 ;     0.00 ;     0.00 ;     0.00 ;    7104.06 ;    -     ;    -     ;     0.00 ;   3281.7 ;       5499.00 ;    27.64 ;       7320.02 ;    36.79 ;   83.08 ;
   6 ;  129 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4793.46 ;     0.00 ;     0.00 ;     0.00 ;    2605.54 ;    -     ;    -     ;     0.00 ;   9314.7 ;      34774.26 ;    67.38 ;      41957.24 ;    81.30 ;   72.56 ;
   6 ;  129 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3982.03 ;     0.00 ;     0.00 ;     0.00 ;    3030.37 ;    -     ;    -     ;     0.00 ;   9314.7 ;      34774.26 ;    67.38 ;      41957.24 ;    81.30 ;   72.55 ;
   6 ;  129 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1540.11 ;     0.00 ;     0.00 ;     0.00 ;    3698.89 ;    -     ;    -     ;     0.00 ;   9314.7 ;      34774.26 ;    67.38 ;      41957.24 ;    81.30 ;   69.81 ;
   6 ;  129 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2928.72 ;     0.00 ;     0.00 ;     0.00 ;    3265.56 ;    -     ;    -     ;     0.00 ;   9314.7 ;      34774.26 ;    67.38 ;      41957.24 ;    81.30 ;   80.60 ;
   6 ;  129 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  14818.7 ;      11313.39 ;    79.67 ;      11148.99 ;    78.51 ;    0.00 ;
   6 ;  129 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  14818.7 ;      11313.39 ;    79.67 ;      11148.99 ;    78.51 ;    0.00 ;
   6 ;  129 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  14818.7 ;      11313.39 ;    79.67 ;      11148.99 ;    78.51 ;    0.00 ;
   6 ;  129 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  14818.7 ;      11313.39 ;    79.67 ;      11148.99 ;    78.51 ;    0.00 ;
   6 ;  129 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  129 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  129 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  129 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  130 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 31971.12 ;     0.00 ;     0.00 ;     0.00 ;    9800.48 ;  2445.58 ;  6629.00 ;     0.00 ;  51613.4 ;     111924.54 ;    54.78 ;     130107.63 ;    63.68 ;   62.76 ;
