***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  141 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31942.36 ;    29.48 ;     0.00 ;     0.00 ;    9758.72 ;  1900.00 ;  6467.53 ;     0.00 ;  52310.5 ;     110346.70 ;    54.01 ;     129217.24 ;    63.24 ;   83.44 ;
   6 ;  142 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29816.56 ;   115.60 ;     0.00 ;     0.00 ;    8714.84 ;  1900.00 ;  5865.27 ;     0.00 ;  52310.5 ;     110346.70 ;    54.01 ;     129217.24 ;    63.24 ;   83.14 ;
   6 ;  142 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23559.59 ;   115.60 ;     0.00 ;     0.00 ;    5808.61 ;  1900.00 ;  4627.11 ;     0.00 ;  52310.5 ;     110346.70 ;    54.01 ;     129217.24 ;    63.24 ;   78.47 ;
   6 ;  142 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27129.90 ;    93.01 ;     0.00 ;     0.00 ;    7481.77 ;  1900.00 ;  5381.26 ;     0.00 ;  52310.5 ;     110346.70 ;    54.01 ;     129217.24 ;    63.24 ;   81.29 ;
   6 ;  142 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  5079.30 ;     0.00 ;     0.00 ;     0.00 ;    6575.70 ;    -     ;    -     ;     0.00 ;   4510.7 ;       5922.92 ;    29.77 ;       8534.86 ;    42.89 ;   83.44 ;
   6 ;  142 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  3393.82 ;     0.00 ;     0.00 ;     0.00 ;    6685.68 ;    -     ;    -     ;     0.00 ;   4510.7 ;       5922.92 ;    29.77 ;       8534.86 ;    42.89 ;   83.14 ;
   6 ;  142 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   822.50 ;     0.00 ;     0.00 ;     0.00 ;    6293.90 ;    -     ;    -     ;     0.00 ;   4510.7 ;       5922.92 ;    29.77 ;       8534.86 ;    42.89 ;   78.47 ;
   6 ;  142 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  2502.72 ;     0.00 ;     0.00 ;     0.00 ;    6453.68 ;    -     ;    -     ;     0.00 ;   4510.7 ;       5922.92 ;    29.77 ;       8534.86 ;    42.89 ;   81.29 ;
   6 ;  142 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4781.78 ;     0.00 ;     0.00 ;     0.00 ;    2617.22 ;    -     ;    -     ;     0.00 ;  11170.1 ;      34788.92 ;    67.41 ;      43559.22 ;    84.41 ;   83.44 ;
   6 ;  142 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3547.65 ;     0.00 ;     0.00 ;     0.00 ;    3464.75 ;    -     ;    -     ;     0.00 ;  11170.1 ;      34788.92 ;    67.41 ;      43559.22 ;    84.41 ;   83.14 ;
   6 ;  142 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1271.88 ;     0.00 ;     0.00 ;     0.00 ;    3967.12 ;    -     ;    -     ;     0.00 ;  11170.1 ;      34788.92 ;    67.41 ;      43559.22 ;    84.41 ;   78.47 ;
   6 ;  142 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2691.39 ;     0.00 ;     0.00 ;     0.00 ;    3502.89 ;    -     ;    -     ;     0.00 ;  11170.1 ;      34788.92 ;    67.41 ;      43559.22 ;    84.41 ;   81.29 ;
   6 ;  142 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12470.1 ;      11255.93 ;    79.26 ;      10902.20 ;    76.77 ;    0.00 ;
   6 ;  142 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12470.1 ;      11255.93 ;    79.26 ;      10902.20 ;    76.77 ;    0.00 ;
   6 ;  142 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12470.1 ;      11255.93 ;    79.26 ;      10902.20 ;    76.77 ;    0.00 ;
   6 ;  142 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12470.1 ;      11255.93 ;    79.26 ;      10902.20 ;    76.77 ;    0.00 ;
   6 ;  142 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  143 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32578.53 ;     0.00 ;     0.00 ;     0.00 ;    8524.97 ;  1900.00 ;  6467.53 ;     0.00 ;  42058.9 ;     110346.70 ;    54.01 ;     120168.89 ;    58.81 ;  119.62 ;
   6 ;  143 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30221.99 ;    62.78 ;     0.00 ;     0.00 ;    7688.49 ;  1900.00 ;  5865.27 ;     0.00 ;  42058.9 ;     110346.70 ;    54.01 ;     120168.89 ;    58.81 ;  118.99 ;
   6 ;  143 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23344.59 ;   115.60 ;     0.00 ;     0.00 ;    5493.61 ;  1900.00 ;  4627.11 ;     0.00 ;  42058.9 ;     110346.70 ;    54.01 ;     120168.89 ;    58.81 ;  116.26 ;
   6 ;  143 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27274.16 ;    73.70 ;     0.00 ;     0.00 ;    6769.85 ;  1900.00 ;  5381.26 ;     0.00 ;  42058.9 ;     110346.70 ;    54.01 ;     120168.89 ;    58.81 ;   81.29 ;
   6 ;  143 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2825.21 ;     0.00 ;     0.00 ;     0.00 ;    8712.59 ;    -     ;    -     ;     0.00 ;   1719.4 ;       5922.92 ;    29.77 ;       6488.94 ;    32.61 ;  119.62 ;
   6 ;  143 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1441.62 ;     0.00 ;     0.00 ;     0.00 ;    8520.68 ;    -     ;    -     ;     0.00 ;   1719.4 ;       5922.92 ;    29.77 ;       6488.94 ;    32.61 ;  118.99 ;
   6 ;  143 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   938.16 ;     0.00 ;     0.00 ;     0.00 ;    6061.04 ;    -     ;    -     ;     0.00 ;   1719.4 ;       5922.92 ;    29.77 ;       6488.94 ;    32.61 ;  116.26 ;
   6 ;  143 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1543.54 ;     0.00 ;     0.00 ;     0.00 ;    7295.66 ;    -     ;    -     ;     0.00 ;   1719.4 ;       5922.92 ;    29.77 ;       6488.94 ;    32.61 ;   81.29 ;
   6 ;  143 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5826.30 ;     0.00 ;     0.00 ;     0.00 ;    1572.70 ;    -     ;    -     ;     0.00 ;   5169.8 ;      34788.92 ;    67.41 ;      37274.97 ;    72.23 ;  119.06 ;
   6 ;  143 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4831.66 ;     0.00 ;     0.00 ;     0.00 ;    2180.74 ;    -     ;    -     ;     0.00 ;   5169.8 ;      34788.92 ;    67.41 ;      37274.97 ;    72.23 ;  118.99 ;
   6 ;  143 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1950.71 ;     0.00 ;     0.00 ;     0.00 ;    3288.29 ;    -     ;    -     ;     0.00 ;   5169.8 ;      34788.92 ;    67.41 ;      37274.97 ;    72.23 ;  116.26 ;
   6 ;  143 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3598.77 ;     0.00 ;     0.00 ;     0.00 ;    2595.51 ;    -     ;    -     ;     0.00 ;   5169.8 ;      34788.92 ;    67.41 ;      37274.97 ;    72.23 ;   81.29 ;
   6 ;  143 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11387.7 ;      11255.93 ;    79.26 ;      10878.71 ;    76.61 ;    0.00 ;
   6 ;  143 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11387.7 ;      11255.93 ;    79.26 ;      10878.71 ;    76.61 ;    0.00 ;
   6 ;  143 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11387.7 ;      11255.93 ;    79.26 ;      10878.71 ;    76.61 ;    0.00 ;
   6 ;  143 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11387.7 ;      11255.93 ;    79.26 ;      10878.71 ;    76.61 ;    0.00 ;
   6 ;  143 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  143 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  143 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  143 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  144 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33592.33 ;    15.90 ;     0.00 ;     0.00 ;    8195.17 ;  1900.00 ;  6467.53 ;     0.00 ;  55948.3 ;     110346.70 ;    54.01 ;     131796.67 ;    64.50 ;   69.28 ;
   6 ;  144 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30580.58 ;   115.60 ;     0.00 ;     0.00 ;    8050.82 ;  1900.00 ;  5865.27 ;     0.00 ;  55948.3 ;     110346.70 ;    54.01 ;     131796.67 ;    64.50 ;   69.27 ;
   6 ;  144 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24294.59 ;   115.60 ;     0.00 ;     0.00 ;    5173.61 ;  1900.00 ;  4627.11 ;     0.00 ;  55948.3 ;     110346.70 ;    54.01 ;     131796.67 ;    64.50 ;   65.16 ;
   6 ;  144 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28111.30 ;    89.44 ;     0.00 ;     0.00 ;    6596.80 ;  1900.00 ;  5381.26 ;     0.00 ;  55948.3 ;     110346.70 ;    54.01 ;     131796.67 ;    64.50 ;   81.29 ;
   6 ;  144 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  2480.98 ;     0.00 ;     0.00 ;     0.00 ;    9174.02 ;    -     ;    -     ;     0.00 ;   1597.7 ;       5922.92 ;    29.77 ;       6496.08 ;    32.65 ;   69.28 ;
   6 ;  144 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  1558.84 ;     0.00 ;     0.00 ;     0.00 ;    8520.66 ;    -     ;    -     ;     0.00 ;   1597.7 ;       5922.92 ;    29.77 ;       6496.08 ;    32.65 ;   69.27 ;
   6 ;  144 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   743.72 ;     0.00 ;     0.00 ;     0.00 ;    6547.68 ;    -     ;    -     ;     0.00 ;   1597.7 ;       5922.92 ;    29.77 ;       6496.08 ;    32.65 ;   65.16 ;
   6 ;  144 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   774.76 ;     0.00 ;  1378.10 ;     0.00 ;     0.00 ;     0.00 ;    7669.04 ;    -     ;    -     ;     0.00 ;   1597.7 ;       5922.92 ;    29.77 ;       6496.08 ;    32.65 ;   81.29 ;
   6 ;  144 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5139.19 ;     0.00 ;     0.00 ;     0.00 ;    2259.81 ;    -     ;    -     ;     0.00 ;  10275.7 ;      34788.92 ;    67.41 ;      42424.81 ;    82.21 ;   69.28 ;
   6 ;  144 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4718.61 ;     0.00 ;     0.00 ;     0.00 ;    2293.79 ;    -     ;    -     ;     0.00 ;  10275.7 ;      34788.92 ;    67.41 ;      42424.81 ;    82.21 ;   69.27 ;
   6 ;  144 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1363.15 ;     0.00 ;     0.00 ;     0.00 ;    3875.85 ;    -     ;    -     ;     0.00 ;  10275.7 ;      34788.92 ;    67.41 ;      42424.81 ;    82.21 ;   65.16 ;
   6 ;  144 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3089.08 ;     0.00 ;     0.00 ;     0.00 ;    3105.20 ;    -     ;    -     ;     0.00 ;  10275.7 ;      34788.92 ;    67.41 ;      42424.81 ;    82.21 ;   81.29 ;
   6 ;  144 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14977.5 ;      11255.93 ;    79.26 ;      11078.85 ;    78.02 ;    0.00 ;
   6 ;  144 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14977.5 ;      11255.93 ;    79.26 ;      11078.85 ;    78.02 ;    0.00 ;
   6 ;  144 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14977.5 ;      11255.93 ;    79.26 ;      11078.85 ;    78.02 ;    0.00 ;
   6 ;  144 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14977.5 ;      11255.93 ;    79.26 ;      11078.85 ;    78.02 ;    0.00 ;
   6 ;  144 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  144 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  144 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  144 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  145 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33299.43 ;    39.09 ;     0.00 ;     0.00 ;    8511.25 ;  1900.00 ;  6467.53 ;     0.00 ;  55295.7 ;     110346.70 ;    54.01 ;     131575.81 ;    64.40 ;   72.84 ;
   6 ;  145 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30175.88 ;   115.60 ;     0.00 ;     0.00 ;    8455.52 ;  1900.00 ;  5865.27 ;     0.00 ;  55295.7 ;     110346.70 ;    54.01 ;     131575.81 ;    64.40 ;   72.02 ;
   6 ;  145 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23951.56 ;   115.60 ;     0.00 ;     0.00 ;    5516.64 ;  1900.00 ;  4627.11 ;     0.00 ;  55295.7 ;     110346.70 ;    54.01 ;     131575.81 ;    64.40 ;   68.76 ;
   6 ;  145 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27767.91 ;    95.53 ;     0.00 ;     0.00 ;    6946.28 ;  1900.00 ;  5381.26 ;     0.00 ;  55295.7 ;     110346.70 ;    54.01 ;     131575.81 ;    64.40 ;   81.29 ;
   6 ;  145 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3079.22 ;     0.00 ;     0.00 ;     0.00 ;    8575.78 ;    -     ;    -     ;     0.00 ;    977.6 ;       5922.92 ;    29.77 ;       5697.32 ;    28.63 ;   72.84 ;
   6 ;  145 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  1927.05 ;     0.00 ;     0.00 ;     0.00 ;    8152.45 ;    -     ;    -     ;     0.00 ;    977.6 ;       5922.92 ;    29.77 ;       5697.32 ;    28.63 ;   72.02 ;
   6 ;  145 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   743.67 ;     0.00 ;     0.00 ;     0.00 ;    6372.73 ;    -     ;    -     ;     0.00 ;    977.6 ;       5922.92 ;    29.77 ;       5697.32 ;    28.63 ;   68.76 ;
   6 ;  145 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  1615.71 ;     0.00 ;     0.00 ;     0.00 ;    7340.69 ;    -     ;    -     ;     0.00 ;    977.6 ;       5922.92 ;    29.77 ;       5697.32 ;    28.63 ;   81.29 ;
   6 ;  145 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5675.76 ;     0.00 ;     0.00 ;     0.00 ;    1723.24 ;    -     ;    -     ;     0.00 ;  11150.1 ;      34788.92 ;    67.41 ;      42196.10 ;    81.77 ;   70.20 ;
   6 ;  145 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5096.01 ;     0.00 ;     0.00 ;     0.00 ;    1916.39 ;    -     ;    -     ;     0.00 ;  11150.1 ;      34788.92 ;    67.41 ;      42196.10 ;    81.77 ;   70.20 ;
   6 ;  145 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2285.42 ;     0.00 ;     0.00 ;     0.00 ;    2953.58 ;    -     ;    -     ;     0.00 ;  11150.1 ;      34788.92 ;    67.41 ;      42196.10 ;    81.77 ;   68.76 ;
   6 ;  145 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3790.76 ;     0.00 ;     0.00 ;     0.00 ;    2403.52 ;    -     ;    -     ;     0.00 ;  11150.1 ;      34788.92 ;    67.41 ;      42196.10 ;    81.77 ;   81.29 ;
   6 ;  145 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13523.0 ;      11255.93 ;    79.26 ;      11136.59 ;    78.42 ;    0.00 ;
   6 ;  145 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13523.0 ;      11255.93 ;    79.26 ;      11136.59 ;    78.42 ;    0.00 ;
   6 ;  145 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13523.0 ;      11255.93 ;    79.26 ;      11136.59 ;    78.42 ;    0.00 ;
   6 ;  145 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13523.0 ;      11255.93 ;    79.26 ;      11136.59 ;    78.42 ;    0.00 ;
   6 ;  145 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  145 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  145 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
